week_date,week_number,month_number,calendar_year,region,platform,segment,age_band,demographic,customer_type,transactions,sales,avg_transaction,
20-07-2020,29,7,2020,USA,Shopify,C2,Middle Aged,Couples,New,264,45739,173.25,
20-07-2020,29,7,2020,AFRICA,Retail,C1,Young Adults,Couples,Existing,185960,6836676,36.76,
20-07-2020,29,7,2020,ASIA,Shopify,C3,Retirees,Couples,Existing,2071,404284,195.21,
20-07-2020,29,7,2020,ASIA,Retail,C1,Young Adults,Couples,New,130249,2829983,21.73,
20-07-2020,29,7,2020,EUROPE,Retail,C1,Young Adults,Couples,New,4503,138830,30.83,
20-07-2020,29,7,2020,CANADA,Retail,F1,Young Adults,Families,New,6249,218584,34.98,
20-07-2020,29,7,2020,EUROPE,Shopify,F3,Retirees,Families,New,4,764,191,
20-07-2020,29,7,2020,AFRICA,Retail,F2,Middle Aged,Families,Existing,275050,14689469,53.41,
20-07-2020,29,7,2020,USA,Retail,C2,Middle Aged,Couples,New,25856,901385,34.86,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,Existing,1,142,142,
20-07-2020,29,7,2020,EUROPE,Retail,F3,Retirees,Families,Existing,18807,1178759,62.68,
20-07-2020,29,7,2020,AFRICA,Retail,C4,Retirees,Couples,Existing,121033,6082823,50.26,
20-07-2020,29,7,2020,OCEANIA,Retail,F3,Retirees,Families,New,104611,3493943,33.4,
20-07-2020,29,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,New,75459,2610325,34.59,
20-07-2020,29,7,2020,CANADA,Retail,F3,Retirees,Families,New,18018,634416,35.21,
20-07-2020,29,7,2020,ASIA,Shopify,Unknown,Unknown,Unknown,New,341,51774,151.83,
20-07-2020,29,7,2020,AFRICA,Shopify,C4,Retirees,Couples,Existing,416,76985,185.06,
20-07-2020,29,7,2020,CANADA,Shopify,C2,Middle Aged,Couples,Existing,762,130177,170.84,
20-07-2020,29,7,2020,ASIA,Shopify,F1,Young Adults,Families,New,199,25035,125.8,
20-07-2020,29,7,2020,OCEANIA,Retail,F2,Middle Aged,Families,Existing,345719,17956144,51.94,
20-07-2020,29,7,2020,OCEANIA,Retail,C2,Middle Aged,Couples,New,108042,2900766,26.85,
20-07-2020,29,7,2020,CANADA,Retail,C4,Retirees,Couples,Existing,28874,1419658,49.17,
20-07-2020,29,7,2020,USA,Retail,C4,Retirees,Couples,Existing,41248,2218243,53.78,
20-07-2020,29,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,Guest,2418504,63336353,26.19,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,C3,Retirees,Couples,New,25,3511,140.44,
20-07-2020,29,7,2020,EUROPE,Shopify,C4,Retirees,Couples,New,1,406,406,
20-07-2020,29,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,New,525,83884,159.78,
20-07-2020,29,7,2020,CANADA,Shopify,F3,Retirees,Families,New,38,5886,154.89,
20-07-2020,29,7,2020,OCEANIA,Shopify,C2,Middle Aged,Couples,New,789,112544,142.64,
20-07-2020,29,7,2020,OCEANIA,Shopify,C4,Retirees,Couples,New,96,12960,135,
20-07-2020,29,7,2020,EUROPE,Retail,C1,Young Adults,Couples,Existing,15098,680965,45.1,
20-07-2020,29,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,Existing,283,51745,182.84,
20-07-2020,29,7,2020,USA,Shopify,Unknown,Unknown,Unknown,Existing,160,31243,195.27,
20-07-2020,29,7,2020,USA,Shopify,F3,Retirees,Families,Existing,996,203880,204.7,
20-07-2020,29,7,2020,OCEANIA,Retail,F3,Retirees,Families,Existing,550341,30028424,54.56,
20-07-2020,29,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,Existing,29177,1150712,39.44,
20-07-2020,29,7,2020,OCEANIA,Retail,C1,Young Adults,Couples,Existing,255770,9117643,35.65,
20-07-2020,29,7,2020,CANADA,Shopify,F1,Young Adults,Families,New,57,7501,131.6,
20-07-2020,29,7,2020,USA,Retail,C2,Middle Aged,Couples,Existing,43247,2104602,48.66,
20-07-2020,29,7,2020,AFRICA,Shopify,C3,Retirees,Couples,Existing,2680,531587,198.35,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,Guest,2085,383264,183.82,
13-07-2020,28,7,2020,OCEANIA,Shopify,C1,Young Adults,Couples,New,395,48791,123.52,
13-07-2020,28,7,2020,USA,Shopify,C4,Retirees,Couples,Existing,167,30885,184.94,
13-07-2020,28,7,2020,CANADA,Shopify,C2,Middle Aged,Couples,Existing,703,120331,171.17,
13-07-2020,28,7,2020,ASIA,Shopify,C1,Young Adults,Couples,New,231,30243,130.92,
13-07-2020,28,7,2020,CANADA,Shopify,C2,Middle Aged,Couples,New,96,14192,147.83,
13-07-2020,28,7,2020,AFRICA,Shopify,C1,Young Adults,Couples,Existing,1557,247610,159.03,
13-07-2020,28,7,2020,USA,Shopify,F3,Retirees,Families,New,36,7170,199.17,
13-07-2020,28,7,2020,AFRICA,Shopify,C1,Young Adults,Couples,New,248,30552,123.19,
13-07-2020,28,7,2020,USA,Retail,C2,Middle Aged,Couples,New,25914,869174,33.54,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,C2,Middle Aged,Couples,New,864,25065,29.01,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,Guest,2040,382504,187.5,
13-07-2020,28,7,2020,ASIA,Retail,F2,Middle Aged,Families,Existing,225483,11076975,49.13,
13-07-2020,28,7,2020,ASIA,Shopify,C3,Retirees,Couples,New,240,36246,151.03,
13-07-2020,28,7,2020,CANADA,Shopify,C3,Retirees,Couples,Existing,809,148571,183.65,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,C1,Young Adults,Couples,Existing,3144,87265,27.76,
13-07-2020,28,7,2020,OCEANIA,Shopify,C1,Young Adults,Couples,Existing,2638,454018,172.11,
13-07-2020,28,7,2020,EUROPE,Shopify,F2,Middle Aged,Families,Existing,206,46406,225.27,
13-07-2020,28,7,2020,CANADA,Retail,C1,Young Adults,Couples,Existing,56403,2339853,41.48,
13-07-2020,28,7,2020,OCEANIA,Shopify,C2,Middle Aged,Couples,New,623,96182,154.39,
13-07-2020,28,7,2020,USA,Shopify,F1,Young Adults,Families,New,85,13601,160.01,
13-07-2020,28,7,2020,CANADA,Retail,F3,Retirees,Families,New,17528,610452,34.83,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,F3,Retirees,Families,Existing,27,6339,234.78,
13-07-2020,28,7,2020,OCEANIA,Shopify,F2,Middle Aged,Families,Existing,6482,1297733,200.21,
13-07-2020,28,7,2020,CANADA,Shopify,C1,Young Adults,Couples,Existing,563,88441,157.09,
13-07-2020,28,7,2020,ASIA,Shopify,F3,Retirees,Families,New,102,16202,158.84,
13-07-2020,28,7,2020,USA,Retail,F2,Middle Aged,Families,Existing,97479,5634892,57.81,
13-07-2020,28,7,2020,USA,Retail,C4,Retirees,Couples,Existing,41992,2271620,54.1,
13-07-2020,28,7,2020,USA,Shopify,C2,Middle Aged,Couples,New,209,45008,215.35,
13-07-2020,28,7,2020,CANADA,Retail,Unknown,Unknown,Unknown,New,13198,534888,40.53,
13-07-2020,28,7,2020,USA,Shopify,Unknown,Unknown,Unknown,Existing,147,31710,215.71,
13-07-2020,28,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,New,324,53306,164.52,
13-07-2020,28,7,2020,ASIA,Shopify,C1,Young Adults,Couples,Existing,1279,208790,163.24,
13-07-2020,28,7,2020,CANADA,Shopify,Unknown,Unknown,Unknown,Guest,1566,261616,167.06,
13-07-2020,28,7,2020,AFRICA,Shopify,C2,Middle Aged,Couples,New,333,49934,149.95,
13-07-2020,28,7,2020,CANADA,Retail,C2,Middle Aged,Couples,Existing,23646,1030211,43.57,
13-07-2020,28,7,2020,EUROPE,Retail,F2,Middle Aged,Families,New,1723,77172,44.79,
13-07-2020,28,7,2020,AFRICA,Retail,F3,Retirees,Families,New,65707,2293030,34.9,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,F3,Retirees,Families,New,2,262,131,
13-07-2020,28,7,2020,ASIA,Retail,C3,Retirees,Couples,New,115487,3438800,29.78,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,C1,Young Adults,Couples,New,2421,51812,21.4,
13-07-2020,28,7,2020,OCEANIA,Retail,F1,Young Adults,Families,Existing,146577,7366350,50.26,
13-07-2020,28,7,2020,USA,Shopify,Unknown,Unknown,Unknown,Guest,2416,427409,176.91,
13-07-2020,28,7,2020,ASIA,Shopify,C2,Middle Aged,Couples,New,367,53782,146.54,
13-07-2020,28,7,2020,AFRICA,Retail,C4,Retirees,Couples,New,46126,1537432,33.33,
13-07-2020,28,7,2020,OCEANIA,Retail,C1,Young Adults,Couples,Existing,256983,9184537,35.74,
13-07-2020,28,7,2020,EUROPE,Retail,F2,Middle Aged,Families,Existing,14544,904637,62.2,
13-07-2020,28,7,2020,EUROPE,Shopify,C4,Retirees,Couples,New,1,99,99,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,Existing,2,628,314,
13-07-2020,28,7,2020,EUROPE,Retail,C1,Young Adults,Couples,New,4584,138829,30.29,
13-07-2020,28,7,2020,AFRICA,Retail,C2,Middle Aged,Couples,New,56401,1705837,30.24,
13-07-2020,28,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,Guest,9945,1777046,178.69,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,Guest,394544,16237365,41.15,
13-07-2020,28,7,2020,ASIA,Shopify,F2,Middle Aged,Families,New,182,27111,148.96,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,F1,Young Adults,Families,Existing,62,15086,243.32,
13-07-2020,28,7,2020,CANADA,Retail,F1,Young Adults,Families,New,6233,225735,36.22,
13-07-2020,28,7,2020,OCEANIA,Shopify,C3,Retirees,Couples,New,512,82911,161.94,
13-07-2020,28,7,2020,CANADA,Retail,Unknown,Unknown,Unknown,Existing,5987,276727,46.22,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,C3,Retirees,Couples,New,866,32885,37.97,
13-07-2020,28,7,2020,USA,Retail,C1,Young Adults,Couples,New,35213,927603,26.34,
13-07-2020,28,7,2020,OCEANIA,Shopify,C4,Retirees,Couples,Existing,698,127850,183.17,
13-07-2020,28,7,2020,CANADA,Shopify,C3,Retirees,Couples,New,73,10187,139.55,
13-07-2020,28,7,2020,EUROPE,Retail,C2,Middle Aged,Couples,Existing,9986,484385,48.51,
13-07-2020,28,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,New,58675,1992524,33.96,
13-07-2020,28,7,2020,AFRICA,Retail,C4,Retirees,Couples,Existing,123182,6286942,51.04,
13-07-2020,28,7,2020,EUROPE,Retail,F1,Young Adults,Families,Existing,6950,402486,57.91,
13-07-2020,28,7,2020,ASIA,Shopify,F1,Young Adults,Families,New,141,18989,134.67,
13-07-2020,28,7,2020,CANADA,Retail,C4,Retirees,Couples,Existing,29631,1467152,49.51,
13-07-2020,28,7,2020,USA,Retail,F3,Retirees,Families,New,26155,973799,37.23,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,F1,Young Adults,Families,New,239,8925,37.34,
13-07-2020,28,7,2020,EUROPE,Shopify,C2,Middle Aged,Couples,New,15,2788,185.87,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,F3,Retirees,Families,Existing,1311,69461,52.98,
13-07-2020,28,7,2020,USA,Shopify,C3,Retirees,Couples,New,171,26225,153.36,
13-07-2020,28,7,2020,AFRICA,Retail,C1,Young Adults,Couples,Existing,189344,7021479,37.08,
13-07-2020,28,7,2020,OCEANIA,Retail,C4,Retirees,Couples,Existing,154970,7596305,49.02,
13-07-2020,28,7,2020,USA,Shopify,C3,Retirees,Couples,Existing,1369,287330,209.88,
13-07-2020,28,7,2020,EUROPE,Shopify,C4,Retirees,Couples,Existing,24,6044,251.83,
13-07-2020,28,7,2020,USA,Retail,Unknown,Unknown,Unknown,Existing,11018,548145,49.75,
13-07-2020,28,7,2020,CANADA,Shopify,C4,Retirees,Couples,Existing,112,21431,191.35,
13-07-2020,28,7,2020,AFRICA,Shopify,C3,Retirees,Couples,New,265,42355,159.83,
13-07-2020,28,7,2020,ASIA,Shopify,C2,Middle Aged,Couples,Existing,2240,397661,177.53,
13-07-2020,28,7,2020,CANADA,Retail,C3,Retirees,Couples,Existing,62999,3208705,50.93,
13-07-2020,28,7,2020,CANADA,Retail,Unknown,Unknown,Unknown,Guest,386267,11018161,28.52,
13-07-2020,28,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,Guest,5475,957155,174.82,
13-07-2020,28,7,2020,OCEANIA,Shopify,F1,Young Adults,Families,Existing,4148,778485,187.68,
13-07-2020,28,7,2020,USA,Retail,F1,Young Adults,Families,Existing,40791,2327655,57.06,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,F1,Young Adults,Families,Existing,780,32639,41.84,
13-07-2020,28,7,2020,EUROPE,Shopify,C2,Middle Aged,Couples,Existing,168,44500,264.88,
13-07-2020,28,7,2020,EUROPE,Retail,C3,Retirees,Couples,Existing,16467,900277,54.67,
13-07-2020,28,7,2020,OCEANIA,Retail,C1,Young Adults,Couples,New,163943,3663206,22.34,
13-07-2020,28,7,2020,EUROPE,Shopify,C1,Young Adults,Couples,New,13,2071,159.31,
13-07-2020,28,7,2020,CANADA,Shopify,Unknown,Unknown,Unknown,Existing,92,15152,164.7,
13-07-2020,28,7,2020,ASIA,Retail,C4,Retirees,Couples,Existing,111944,4939910,44.13,
13-07-2020,28,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,Existing,28394,1242031,43.74,
13-07-2020,28,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,New,71098,2508549,35.28,
13-07-2020,28,7,2020,EUROPE,Shopify,Unknown,Unknown,Unknown,New,11,3949,359,
13-07-2020,28,7,2020,ASIA,Retail,F3,Retirees,Families,Existing,405264,20451621,50.46,
13-07-2020,28,7,2020,OCEANIA,Retail,F1,Young Adults,Families,New,37699,1218901,32.33,
13-07-2020,28,7,2020,AFRICA,Shopify,C4,Retirees,Couples,Existing,404,78140,193.42,
13-07-2020,28,7,2020,OCEANIA,Shopify,F3,Retirees,Families,Existing,3655,758975,207.65,
13-07-2020,28,7,2020,ASIA,Shopify,Unknown,Unknown,Unknown,Existing,313,59903,191.38,
13-07-2020,28,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,Guest,1560736,44802868,28.71,
13-07-2020,28,7,2020,OCEANIA,Retail,F2,Middle Aged,Families,Existing,341524,18450930,54.03,
13-07-2020,28,7,2020,AFRICA,Retail,F3,Retirees,Families,Existing,411666,23167749,56.28,
13-07-2020,28,7,2020,AFRICA,Shopify,F2,Middle Aged,Families,Existing,4747,924179,194.69,
13-07-2020,28,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,New,429,76284,177.82,
13-07-2020,28,7,2020,OCEANIA,Retail,C4,Retirees,Couples,New,61033,1845511,30.24,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,C4,Retirees,Couples,New,5,646,129.2,
13-07-2020,28,7,2020,CANADA,Shopify,Unknown,Unknown,Unknown,New,73,9935,136.1,
13-07-2020,28,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,New,51891,2062235,39.74,
13-07-2020,28,7,2020,ASIA,Retail,C1,Young Adults,Couples,Existing,186732,6201048,33.21,
13-07-2020,28,7,2020,OCEANIA,Retail,C2,Middle Aged,Couples,Existing,170176,6523810,38.34,
13-07-2020,28,7,2020,CANADA,Retail,C4,Retirees,Couples,New,12175,395622,32.49,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,C4,Retirees,Couples,Existing,7,1431,204.43,
13-07-2020,28,7,2020,AFRICA,Shopify,F3,Retirees,Families,New,85,12426,146.19,
13-07-2020,28,7,2020,CANADA,Shopify,F2,Middle Aged,Families,New,84,13157,156.63,
13-07-2020,28,7,2020,OCEANIA,Retail,C3,Retirees,Couples,New,144348,4545904,31.49,
13-07-2020,28,7,2020,EUROPE,Shopify,C3,Retirees,Couples,New,10,2302,230.2,
13-07-2020,28,7,2020,AFRICA,Retail,C1,Young Adults,Couples,New,97163,2412479,24.83,
13-07-2020,28,7,2020,EUROPE,Retail,F3,Retirees,Families,Existing,19105,1171916,61.34,
13-07-2020,28,7,2020,ASIA,Retail,F2,Middle Aged,Families,New,65303,2022224,30.97,
13-07-2020,28,7,2020,ASIA,Retail,C2,Middle Aged,Couples,Existing,132043,5019353,38.01,
13-07-2020,28,7,2020,ASIA,Shopify,C4,Retirees,Couples,New,45,6230,138.44,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,C1,Young Adults,Couples,New,15,2076,138.4,
13-07-2020,28,7,2020,AFRICA,Shopify,F1,Young Adults,Families,Existing,2560,465865,181.98,
13-07-2020,28,7,2020,CANADA,Retail,C3,Retirees,Couples,New,27462,943502,34.36,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,C3,Retirees,Couples,Existing,100,20398,203.98,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,C3,Retirees,Couples,New,21,2809,133.76,
13-07-2020,28,7,2020,CANADA,Shopify,F1,Young Adults,Families,Existing,761,128777,169.22,
13-07-2020,28,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,Existing,480,95696,199.37,
13-07-2020,28,7,2020,USA,Retail,C1,Young Adults,Couples,Existing,58471,2428237,41.53,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,F2,Middle Aged,Families,New,6,810,135,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,F1,Young Adults,Families,New,6,951,158.5,
13-07-2020,28,7,2020,USA,Shopify,F3,Retirees,Families,Existing,983,203721,207.24,
13-07-2020,28,7,2020,EUROPE,Retail,C4,Retirees,Couples,New,1635,66542,40.7,
13-07-2020,28,7,2020,ASIA,Shopify,C4,Retirees,Couples,Existing,270,51253,189.83,
13-07-2020,28,7,2020,CANADA,Shopify,F3,Retirees,Families,Existing,625,121988,195.18,
13-07-2020,28,7,2020,USA,Retail,F3,Retirees,Families,Existing,144613,8718318,60.29,
13-07-2020,28,7,2020,ASIA,Retail,C3,Retirees,Couples,Existing,249602,11278570,45.19,
13-07-2020,28,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,New,2973,134366,45.2,
13-07-2020,28,7,2020,EUROPE,Retail,C2,Middle Aged,Couples,New,2817,104778,37.19,
13-07-2020,28,7,2020,EUROPE,Shopify,Unknown,Unknown,Unknown,Existing,21,5037,239.86,
13-07-2020,28,7,2020,USA,Retail,C3,Retirees,Couples,Existing,105887,5907907,55.79,
13-07-2020,28,7,2020,CANADA,Retail,F2,Middle Aged,Families,New,17077,621486,36.39,
13-07-2020,28,7,2020,USA,Shopify,F2,Middle Aged,Families,Existing,2000,396651,198.33,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,F2,Middle Aged,Families,Existing,32,7526,235.19,
13-07-2020,28,7,2020,EUROPE,Retail,C1,Young Adults,Couples,Existing,15331,671849,43.82,
13-07-2020,28,7,2020,AFRICA,Shopify,F3,Retirees,Families,Existing,2373,485832,204.73,
13-07-2020,28,7,2020,ASIA,Retail,F3,Retirees,Families,New,82084,2507560,30.55,
13-07-2020,28,7,2020,CANADA,Retail,C2,Middle Aged,Couples,New,14654,487888,33.29,
13-07-2020,28,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,Guest,2389737,63001301,26.36,
13-07-2020,28,7,2020,EUROPE,Retail,F1,Young Adults,Families,New,894,37420,41.86,
13-07-2020,28,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,Existing,27058,1095973,40.5,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,C4,Retirees,Couples,Existing,355,16777,47.26,
13-07-2020,28,7,2020,AFRICA,Retail,F2,Middle Aged,Families,Existing,283477,15425208,54.41,
13-07-2020,28,7,2020,ASIA,Shopify,C3,Retirees,Couples,Existing,2066,395280,191.33,
13-07-2020,28,7,2020,USA,Retail,C3,Retirees,Couples,New,44846,1681668,37.5,
13-07-2020,28,7,2020,ASIA,Retail,C1,Young Adults,Couples,New,126455,2730242,21.59,
13-07-2020,28,7,2020,USA,Shopify,C1,Young Adults,Couples,New,145,17859,123.17,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,F2,Middle Aged,Families,New,397,15809,39.82,
13-07-2020,28,7,2020,AFRICA,Shopify,F2,Middle Aged,Families,New,234,37446,160.03,
13-07-2020,28,7,2020,ASIA,Retail,C2,Middle Aged,Couples,New,84484,2175831,25.75,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,Existing,154,5827,37.84,
13-07-2020,28,7,2020,USA,Shopify,C2,Middle Aged,Couples,Existing,1353,255907,189.14,
13-07-2020,28,7,2020,CANADA,Shopify,F1,Young Adults,Families,New,60,8846,147.43,
13-07-2020,28,7,2020,EUROPE,Shopify,F3,Retirees,Families,Existing,121,27834,230.03,
13-07-2020,28,7,2020,CANADA,Retail,F2,Middle Aged,Families,Existing,60570,3419492,56.46,
13-07-2020,28,7,2020,EUROPE,Shopify,F1,Young Adults,Families,New,6,888,148,
13-07-2020,28,7,2020,OCEANIA,Shopify,C4,Retirees,Couples,New,88,13327,151.44,
13-07-2020,28,7,2020,CANADA,Shopify,F2,Middle Aged,Families,Existing,1385,265155,191.45,
13-07-2020,28,7,2020,EUROPE,Shopify,F3,Retirees,Families,New,2,411,205.5,
13-07-2020,28,7,2020,CANADA,Shopify,C4,Retirees,Couples,New,18,2891,160.61,
13-07-2020,28,7,2020,USA,Retail,C2,Middle Aged,Couples,Existing,44366,2220667,50.05,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,C2,Middle Aged,Couples,Existing,999,38172,38.21,
13-07-2020,28,7,2020,OCEANIA,Shopify,F2,Middle Aged,Families,New,359,60346,168.09,
13-07-2020,28,7,2020,OCEANIA,Shopify,F3,Retirees,Families,New,170,29702,174.72,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,C2,Middle Aged,Couples,Existing,139,25941,186.63,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,F3,Retirees,Families,New,273,9451,34.62,
13-07-2020,28,7,2020,EUROPE,Shopify,F2,Middle Aged,Families,New,12,4967,413.92,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,C4,Retirees,Couples,New,218,8528,39.12,
13-07-2020,28,7,2020,OCEANIA,Retail,C2,Middle Aged,Couples,New,105907,2793023,26.37,
13-07-2020,28,7,2020,USA,Retail,F1,Young Adults,Families,New,10859,415888,38.3,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,New,32,5405,168.91,
13-07-2020,28,7,2020,EUROPE,Retail,F3,Retirees,Families,New,1797,72072,40.11,
13-07-2020,28,7,2020,ASIA,Shopify,F1,Young Adults,Families,Existing,2050,355457,173.39,
13-07-2020,28,7,2020,ASIA,Shopify,F3,Retirees,Families,Existing,1842,363221,197.19,
13-07-2020,28,7,2020,OCEANIA,Shopify,F1,Young Adults,Families,New,239,36995,154.79,
13-07-2020,28,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,Existing,301,55928,185.81,
13-07-2020,28,7,2020,SOUTH AMERICA,Shopify,C2,Middle Aged,Couples,New,39,7204,184.72,
13-07-2020,28,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,Guest,102553,3613209,35.23,
13-07-2020,28,7,2020,CANADA,Shopify,F3,Retirees,Families,New,32,4452,139.13,
13-07-2020,28,7,2020,OCEANIA,Retail,F3,Retirees,Families,Existing,544718,29869624,54.84,
13-07-2020,28,7,2020,EUROPE,Shopify,C1,Young Adults,Couples,Existing,104,24277,233.43,
13-07-2020,28,7,2020,AFRICA,Shopify,C4,Retirees,Couples,New,47,7162,152.38,
13-07-2020,28,7,2020,AFRICA,Retail,F2,Middle Aged,Families,New,61945,2164852,34.95,
13-07-2020,28,7,2020,USA,Shopify,C4,Retirees,Couples,New,22,3383,153.77,
13-07-2020,28,7,2020,AFRICA,Retail,C3,Retirees,Couples,New,108345,3764621,34.75,
13-07-2020,28,7,2020,AFRICA,Shopify,C2,Middle Aged,Couples,Existing,2483,466244,187.77,
13-07-2020,28,7,2020,OCEANIA,Retail,F2,Middle Aged,Families,New,83671,2813286,33.62,
13-07-2020,28,7,2020,AFRICA,Retail,C3,Retirees,Couples,Existing,293075,14887954,50.8,
13-07-2020,28,7,2020,USA,Shopify,Unknown,Unknown,Unknown,New,156,27048,173.38,
13-07-2020,28,7,2020,AFRICA,Shopify,C3,Retirees,Couples,Existing,2651,533372,201.2,
13-07-2020,28,7,2020,AFRICA,Retail,F1,Young Adults,Families,Existing,100580,5319015,52.88,
13-07-2020,28,7,2020,USA,Shopify,F2,Middle Aged,Families,New,120,18908,157.57,
13-07-2020,28,7,2020,USA,Retail,Unknown,Unknown,Unknown,New,20108,854972,42.52,
13-07-2020,28,7,2020,ASIA,Shopify,Unknown,Unknown,Unknown,New,301,41515,137.92,
13-07-2020,28,7,2020,EUROPE,Shopify,F1,Young Adults,Families,Existing,123,26915,218.82,
13-07-2020,28,7,2020,USA,Shopify,C1,Young Adults,Couples,Existing,751,127595,169.9,
13-07-2020,28,7,2020,OCEANIA,Shopify,C2,Middle Aged,Couples,Existing,4343,838771,193.13,
13-07-2020,28,7,2020,USA,Shopify,F1,Young Adults,Families,Existing,1324,246000,185.8,
13-07-2020,28,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,Existing,2563,122860,47.94,
13-07-2020,28,7,2020,USA,Retail,Unknown,Unknown,Unknown,Guest,525638,16383497,31.17,
13-07-2020,28,7,2020,EUROPE,Retail,C3,Retirees,Couples,New,4362,191574,43.92,
13-07-2020,28,7,2020,EUROPE,Shopify,C3,Retirees,Couples,Existing,170,54946,323.21,
13-07-2020,28,7,2020,ASIA,Shopify,Unknown,Unknown,Unknown,Guest,5590,987561,176.67,
13-07-2020,28,7,2020,ASIA,Shopify,F2,Middle Aged,Families,Existing,2917,548742,188.12,
13-07-2020,28,7,2020,AFRICA,Retail,C2,Middle Aged,Couples,Existing,115234,4912598,42.63,
13-07-2020,28,7,2020,ASIA,Retail,F1,Young Adults,Families,New,28054,865051,30.84,
13-07-2020,28,7,2020,CANADA,Retail,C1,Young Adults,Couples,New,29073,747675,25.72,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,F2,Middle Aged,Families,Existing,1266,59774,47.21,
13-07-2020,28,7,2020,USA,Retail,C4,Retirees,Couples,New,17696,620006,35.04,
13-07-2020,28,7,2020,CANADA,Retail,F3,Retirees,Families,Existing,93456,5316146,56.88,
13-07-2020,28,7,2020,ASIA,Retail,C4,Retirees,Couples,New,48202,1342915,27.86,
13-07-2020,28,7,2020,USA,Retail,F2,Middle Aged,Families,New,26626,970777,36.46,
13-07-2020,28,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,Guest,1881379,47998436,25.51,
13-07-2020,28,7,2020,AFRICA,Retail,F1,Young Adults,Families,New,21614,754615,34.91,
13-07-2020,28,7,2020,EUROPE,Shopify,Unknown,Unknown,Unknown,Guest,325,71708,220.64,
13-07-2020,28,7,2020,CANADA,Shopify,C1,Young Adults,Couples,New,90,11607,128.97,
13-07-2020,28,7,2020,OCEANIA,Shopify,C3,Retirees,Couples,Existing,4494,911580,202.84,
13-07-2020,28,7,2020,EUROPE,Retail,C4,Retirees,Couples,Existing,5891,316385,53.71,
13-07-2020,28,7,2020,SOUTH AMERICA,Retail,C3,Retirees,Couples,Existing,1388,70101,50.51,
